x,y,id
-88.71,45.56,46286
-88.41,45.56,46287
-88.11,45.56,46636
-87.81,45.56,46637
-87.51,45.56,46638
-87.21,45.56,46639
-86.91,45.56,46639
-86.61,45.56,46640
-86.31,45.56,46990
-86.01,45.56,46990
-85.71,45.56,46991
-85.41,45.56,46992
-85.11,45.56,47341
-84.81,45.56,47342
-84.51,45.56,47343
-84.21,45.56,47344
-83.91,45.56,47344
-83.61,45.56,47694
-83.31,45.56,47695
-83.01,45.56,47695
-82.71,45.56,47696
-82.41,45.56,47697
-82.11,45.56,48046
-81.81,45.56,48047
-81.51,45.56,48048
-81.21,45.56,48397
-80.91,45.56,48398
-80.61,45.56,48399
-80.31,45.56,48399
-80.01,45.56,48400
-79.71,45.56,48750
-79.41,45.56,48750
-79.11,45.56,48751
-78.81,45.56,48752
-78.51,45.56,49101
-78.21,45.56,49102
-77.91,45.56,49103
-77.61,45.56,49452
-77.31,45.56,49453
-77.01,45.56,49454
-76.71,45.56,49803
-76.41,45.56,49804
-76.11,45.56,49805
-75.81,45.56,49805
-75.51,45.56,50155
-75.21,45.56,50156
-74.91,45.56,50156
-74.61,45.56,50157
-74.31,45.56,50507
-74.01,45.56,50507
-73.71,45.56,50508
-73.41,45.56,50858
-73.11,45.56,50858
-72.81,45.56,50859
-72.51,45.56,51208
-72.21,45.56,51209
-71.91,45.56,51210
-71.61,45.56,51559
-71.31,45.56,51560
-71.01,45.56,51561
-70.71,45.56,51910
-70.41,45.56,51911
-70.11,45.56,51912
-69.81,45.56,52261
-69.51,45.56,52262
-69.21,45.56,52263
-68.91,45.56,52612
-68.61,45.56,52613
-68.31,45.56,52614
-68.01,45.56,52963
-67.71,45.56,52964
-67.41,45.56,53313
-67.11,45.56,53314
-124.71,45.86,NA
-124.41,45.86,NA
-124.11,45.86,NA
-123.81,45.86,46203
-123.51,45.86,46203
-123.21,45.86,46204
-122.91,45.86,46205
-122.61,45.86,46205
-122.31,45.86,46206
-122.01,45.86,46207
-121.71,45.86,45859
-121.41,45.86,45859
-121.11,45.86,45860
-120.81,45.86,45861
-120.51,45.86,45861
-120.21,45.86,45862
-119.91,45.86,45863
-119.61,45.86,45514
-119.31,45.86,45515
-119.01,45.86,45516
-118.71,45.86,45517
-118.41,45.86,45517
-118.11,45.86,45518
-117.81,45.86,45519
-117.51,45.86,45519
-117.21,45.86,45520
-116.91,45.86,45172
-116.61,45.86,45173
-116.31,45.86,45173
-116.01,45.86,45174
-115.71,45.86,45175
-115.41,45.86,45175
-115.11,45.86,45176
-114.81,45.86,45177
-114.51,45.86,45178
-114.21,45.86,45178
-113.91,45.86,45179
-113.61,45.86,45180
-113.31,45.86,44831
-113.01,45.86,44832
-112.71,45.86,44833
-112.41,45.86,44834
-112.11,45.86,44834
-111.81,45.86,44835
-111.51,45.86,44836
-111.21,45.86,44836
-110.91,45.86,44837
-110.61,45.86,44838
-110.31,45.86,44839
-110.01,45.86,44839
-109.71,45.86,44840
-109.41,45.86,44841
-109.11,45.86,44841
-108.81,45.86,44842
-108.51,45.86,44843
-108.21,45.86,44844
-107.91,45.86,44844
-107.61,45.86,44845
-107.31,45.86,44846
-107.01,45.86,44846
-106.71,45.86,44847
-106.41,45.86,44848
-106.11,45.86,44849
-105.81,45.86,44849
-105.51,45.86,44850
-105.21,45.86,44851
-104.91,45.86,44852
-104.61,45.86,44852
-104.31,45.86,44853
-104.01,45.86,44854
-103.71,45.86,44854
-103.41,45.86,44855
-103.11,45.86,44856
-102.81,45.86,44857
-102.51,45.86,44857
-102.21,45.86,44858
-101.91,45.86,44859
-101.61,45.86,44859
-101.31,45.86,44860
-101.01,45.86,44861
-100.71,45.86,44862
-100.41,45.86,45211
-100.11,45.86,45212
-99.81,45.86,45213
-99.51,45.86,45213
-99.21,45.86,45214
-98.91,45.86,45215
-98.61,45.86,45216
-98.31,45.86,45216
-98.01,45.86,45217
-97.71,45.86,45218
-97.41,45.86,45218
-97.11,45.86,45219
-96.81,45.86,45569
-96.51,45.86,45569
-96.21,45.86,45570
-95.91,45.86,45571
-95.61,45.86,45572
-95.31,45.86,45572
-95.01,45.86,45573
-94.71,45.86,45574
-94.41,45.86,45575
-94.11,45.86,45924
-93.81,45.86,45925
-93.51,45.86,45926
-93.21,45.86,45926
-92.91,45.86,45927
-92.61,45.86,45928
-92.31,45.86,45928
-92.01,45.86,45929
-91.71,45.86,46279
-91.41,45.86,46280
-91.11,45.86,46280
-90.81,45.86,46281
-90.51,45.86,46282
-90.21,45.86,46282
-89.91,45.86,46632
-89.61,45.86,46633
-89.31,45.86,46633
-89.01,45.86,46634
-88.71,45.86,46635
-88.41,45.86,46636
-88.11,45.86,46985
-87.81,45.86,46986
-87.51,45.86,46987
-87.21,45.86,46987
-86.91,45.86,46988
-86.61,45.86,46989
-86.31,45.86,47338
-86.01,45.86,47339
-85.71,45.86,47340
-85.41,45.86,47340
-85.11,45.86,47690
-84.81,45.86,47691
-84.51,45.86,47691
-84.21,45.86,47692
-83.91,45.86,47693
-83.61,45.86,47694
-83.31,45.86,48043
-83.01,45.86,48044
-82.71,45.86,48045
-82.41,45.86,48394
-82.11,45.86,48395
-81.81,45.86,48396
-81.51,45.86,48396
-81.21,45.86,48397
-80.91,45.86,48747
-80.61,45.86,48747
-80.31,45.86,48748
-80.01,45.86,48749
-79.71,45.86,49098
-79.41,45.86,49099
-79.11,45.86,49100
-78.81,45.86,49449
-78.51,45.86,49450
-78.21,45.86,49451
-77.91,45.86,49451
-77.61,45.86,49801
-77.31,45.86,49802
-77.01,45.86,49802
-76.71,45.86,49803
-76.41,45.86,50153
-76.11,45.86,50153
-75.81,45.86,50154
-75.51,45.86,50155
-75.21,45.86,50504
-74.91,45.86,50505
-74.61,45.86,50506
-74.31,45.86,50855
-74.01,45.86,50856
-73.71,45.86,50857
-73.41,45.86,51206
-73.11,45.86,51207
-72.81,45.86,51208
-72.51,45.86,51557
-72.21,45.86,51558
-71.91,45.86,51558
-71.61,45.86,51908
-71.31,45.86,51909
-71.01,45.86,51909
-70.71,45.86,52259
-70.41,45.86,52260
-70.11,45.86,52260
-69.81,45.86,52261
-69.51,45.86,52610
-69.21,45.86,52611
-68.91,45.86,52612
-68.61,45.86,52961
-68.31,45.86,52962
-68.01,45.86,53312
-67.71,45.86,53312
-67.41,45.86,53313
-67.11,45.86,53662
-124.71,46.16,NA
-124.41,46.16,NA
-124.11,46.16,46901
-123.81,46.16,46552
-123.51,46.16,46553
-123.21,46.16,46553
-122.91,46.16,46554
-122.61,46.16,46555
-122.31,46.16,46555
-122.01,46.16,46207
-121.71,46.16,46208
-121.41,46.16,46208
-121.11,46.16,46209
-120.81,46.16,46210
-120.51,46.16,46211
-120.21,46.16,46211
-119.91,46.16,46212
-119.61,46.16,46213
-119.31,46.16,45864
-119.01,46.16,45865
-118.71,46.16,45866
-118.41,46.16,45866
-118.11,46.16,45867
-117.81,46.16,45868
-117.51,46.16,45869
-117.21,46.16,45869
-116.91,46.16,45521
-116.61,46.16,45522
-116.31,46.16,45522
-116.01,46.16,45523
-115.71,46.16,45524
-115.41,46.16,45525
-115.11,46.16,45525
-114.81,46.16,45526
-114.51,46.16,45527
-114.21,46.16,45527
-113.91,46.16,45528
-113.61,46.16,45529
-113.31,46.16,45530
-113.01,46.16,45181
-112.71,46.16,45182
-112.41,46.16,45183
-112.11,46.16,45183
-111.81,46.16,45184
-111.51,46.16,45185
-111.21,46.16,45186
-110.91,46.16,45186
-110.61,46.16,45187
-110.31,46.16,45188
-110.01,46.16,45188
-109.71,46.16,45189
-109.41,46.16,45190
-109.11,46.16,45190
-108.81,46.16,45191
-108.51,46.16,45192
-108.21,46.16,45193
-107.91,46.16,45193
-107.61,46.16,45194
-107.31,46.16,45195
-107.01,46.16,45195
-106.71,46.16,45196
-106.41,46.16,45197
-106.11,46.16,45198
-105.81,46.16,45198
-105.51,46.16,45199
-105.21,46.16,45200
-104.91,46.16,45200
-104.61,46.16,45201
-104.31,46.16,45202
-104.01,46.16,45203
-103.71,46.16,45203
-103.41,46.16,45204
-103.11,46.16,45205
-102.81,46.16,45205
-102.51,46.16,45206
-102.21,46.16,45207
-101.91,46.16,45208
-101.61,46.16,45208
-101.31,46.16,45209
-101.01,46.16,45210
-100.71,46.16,45559
-100.41,46.16,45560
-100.11,46.16,45561
-99.81,46.16,45562
-99.51,46.16,45562
-99.21,46.16,45563
-98.91,46.16,45564
-98.61,46.16,45564
-98.31,46.16,45565
-98.01,46.16,45566
-97.71,46.16,45567
-97.41,46.16,45567
-97.11,46.16,45568
-96.81,46.16,45918
-96.51,46.16,45918
-96.21,46.16,45919
-95.91,46.16,45920
-95.61,46.16,45920
-95.31,46.16,45921
-95.01,46.16,45922
-94.71,46.16,45923
-94.41,46.16,45923
-94.11,46.16,46273
-93.81,46.16,46274
-93.51,46.16,46274
-93.21,46.16,46275
-92.91,46.16,46276
-92.61,46.16,46277
-92.31,46.16,46277
-92.01,46.16,46278
-91.71,46.16,46628
-91.41,46.16,46628
-91.11,46.16,46629
-90.81,46.16,46630
-90.51,46.16,46630
-90.21,46.16,46631
-89.91,46.16,46981
-89.61,46.16,46981
-89.31,46.16,46982
-89.01,46.16,46983
-88.71,46.16,46984
-88.41,46.16,46984
-88.11,46.16,47334
-87.81,46.16,47335
-87.51,46.16,47335
-87.21,46.16,47336
-86.91,46.16,47337
-86.61,46.16,47686
-86.31,46.16,47687
-86.01,46.16,47688
-85.71,46.16,47688
-85.41,46.16,47689
-85.11,46.16,47690
-84.81,46.16,48039
-84.51,46.16,48040
-84.21,46.16,48041
-83.91,46.16,48042
-83.61,46.16,48391
-83.31,46.16,48392
-83.01,46.16,48393
-82.71,46.16,48393
-82.41,46.16,48394
-82.11,46.16,48744
-81.81,46.16,48744
-81.51,46.16,48745
-81.21,46.16,48746
-80.91,46.16,49095
-80.61,46.16,49096
-80.31,46.16,49097
-80.01,46.16,49097
-79.71,46.16,49447
-79.41,46.16,49448
-79.11,46.16,49448
-78.81,46.16,49449
-78.51,46.16,49799
-78.21,46.16,49799
-77.91,46.16,49800
-77.61,46.16,49801
-77.31,46.16,50150
-77.01,46.16,50151
-76.71,46.16,50152
-76.41,46.16,50501
-76.11,46.16,50502
-75.81,46.16,50503
-75.51,46.16,50852
-75.21,46.16,50853
-74.91,46.16,50854
-74.61,46.16,50854
-74.31,46.16,51204
-74.01,46.16,51204
-73.71,46.16,51205
-73.41,46.16,51206
-73.11,46.16,51555
-72.81,46.16,51556
-72.51,46.16,51557
-72.21,46.16,51906
-71.91,46.16,51907
-71.61,46.16,51908
-71.31,46.16,52257
-71.01,46.16,52258
-70.71,46.16,52607
-70.41,46.16,52608
-70.11,46.16,52609
-69.81,46.16,52958
-69.51,46.16,52959
-69.21,46.16,52960
-68.91,46.16,53309
-68.61,46.16,53310
-68.31,46.16,53311
-68.01,46.16,53660
-67.71,46.16,53661
-67.41,46.16,53661
-67.11,46.16,54011
-124.71,46.46,NA
-124.41,46.46,NA
-124.11,46.46,46901
-123.81,46.46,46901
-123.51,46.46,46902
-123.21,46.46,46902
-122.91,46.46,46903
-122.61,46.46,46904
-122.31,46.46,46905
-122.01,46.46,46556
-121.71,46.46,46557
-121.41,46.46,46558
-121.11,46.46,46558
-120.81,46.46,46559
-120.51,46.46,46560
-120.21,46.46,46560
-119.91,46.46,46561
-119.61,46.46,46213
-119.31,46.46,46214
-119.01,46.46,46214
-118.71,46.46,46215
-118.41,46.46,46216
-118.11,46.46,46216
-117.81,46.46,46217
-117.51,46.46,46218
-117.21,46.46,46218
-116.91,46.46,45870
-116.61,46.46,45871
-116.31,46.46,45872
-116.01,46.46,45872
-115.71,46.46,45873
-115.41,46.46,45874
-115.11,46.46,45874
-114.81,46.46,45875
-114.51,46.46,45876
-114.21,46.46,45877
-113.91,46.46,45877
-113.61,46.46,45878
-113.31,46.46,45879
-113.01,46.46,45530
-112.71,46.46,45531
-112.41,46.46,45532
-112.11,46.46,45532
-111.81,46.46,45533
-111.51,46.46,45534
-111.21,46.46,45535
-110.91,46.46,45535
-110.61,46.46,45536
-110.31,46.46,45537
-110.01,46.46,45537
-109.71,46.46,45538
-109.41,46.46,45539
-109.11,46.46,45540
-108.81,46.46,45540
-108.51,46.46,45541
-108.21,46.46,45542
-107.91,46.46,45542
-107.61,46.46,45543
-107.31,46.46,45544
-107.01,46.46,45544
-106.71,46.46,45545
-106.41,46.46,45546
-106.11,46.46,45547
-105.81,46.46,45547
-105.51,46.46,45548
-105.21,46.46,45549
-104.91,46.46,45549
-104.61,46.46,45550
-104.31,46.46,45551
-104.01,46.46,45552
-103.71,46.46,45552
-103.41,46.46,45553
-103.11,46.46,45554
-102.81,46.46,45554
-102.51,46.46,45555
-102.21,46.46,45556
-101.91,46.46,45557
-101.61,46.46,45557
-101.31,46.46,45558
-101.01,46.46,45559
-100.71,46.46,45908
-100.41,46.46,45909
-100.11,46.46,45910
-99.81,46.46,45910
-99.51,46.46,45911
-99.21,46.46,45912
-98.91,46.46,45913
-98.61,46.46,45913
-98.31,46.46,45914
-98.01,46.46,45915
-97.71,46.46,45915
-97.41,46.46,45916
-97.11,46.46,45917
-96.81,46.46,46266
-96.51,46.46,46267
-96.21,46.46,46268
-95.91,46.46,46269
-95.61,46.46,46269
-95.31,46.46,46270
-95.01,46.46,46271
-94.71,46.46,46271
-94.41,46.46,46272
-94.11,46.46,46622
-93.81,46.46,46623
-93.51,46.46,46623
-93.21,46.46,46624
-92.91,46.46,46625
-92.61,46.46,46625
-92.31,46.46,46626
-92.01,46.46,46627
-91.71,46.46,46976
-91.41,46.46,46977
-91.11,46.46,46978
-90.81,46.46,46978
-90.51,46.46,46979
-90.21,46.46,46980
-89.91,46.46,46981
-89.61,46.46,47330
-89.31,46.46,47331
-89.01,46.46,47332
-88.71,46.46,47332
-88.41,46.46,47333
-88.11,46.46,47334
-87.81,46.46,47683
-87.51,46.46,47684
-87.21,46.46,47685
-86.91,46.46,47685
-86.61,46.46,48035
-86.31,46.46,48036
-86.01,46.46,48036
-85.71,46.46,48037
-85.41,46.46,48038
-85.11,46.46,48039
-84.81,46.46,48388
-84.51,46.46,48389
-84.21,46.46,48390
-83.91,46.46,48390
-83.61,46.46,48740
-83.31,46.46,48741
-83.01,46.46,48741
-82.71,46.46,48742
-82.41,46.46,48743
-82.11,46.46,49092
-81.81,46.46,49093
-81.51,46.46,49094
-81.21,46.46,49094
-80.91,46.46,49444
-80.61,46.46,49445
-80.31,46.46,49445
-80.01,46.46,49446
-79.71,46.46,49447
-79.41,46.46,49796
-79.11,46.46,49797
-78.81,46.46,49798
-78.51,46.46,50147
-78.21,46.46,50148
-77.91,46.46,50149
-77.61,46.46,50498
-77.31,46.46,50499
-77.01,46.46,50500
-76.71,46.46,50500
-76.41,46.46,50501
-76.11,46.46,50850
-75.81,46.46,50851
-75.51,46.46,50852
-75.21,46.46,51201
-74.91,46.46,51202
-74.61,46.46,51203
-74.31,46.46,51552
-74.01,46.46,51553
-73.71,46.46,51554
-73.41,46.46,51903
-73.11,46.46,51904
-72.81,46.46,51905
-72.51,46.46,51905
-72.21,46.46,52255
-71.91,46.46,52255
-71.61,46.46,52256
-71.31,46.46,52606
-71.01,46.46,52606
-70.71,46.46,52607
-70.41,46.46,52957
-70.11,46.46,52957
-69.81,46.46,52958
-69.51,46.46,53307
-69.21,46.46,53308
-68.91,46.46,53309
-68.61,46.46,53658
-68.31,46.46,53659
-68.01,46.46,53660
-67.71,46.46,54009
-67.41,46.46,54010
-67.11,46.46,54359
-124.71,46.76,NA
-124.41,46.76,NA
-124.11,46.76,NA
-123.81,46.76,47600
-123.51,46.76,47251
-123.21,46.76,47252
-122.91,46.76,47252
-122.61,46.76,47253
-122.31,46.76,47254
-122.01,46.76,46905
-121.71,46.76,46906
-121.41,46.76,46907
-121.11,46.76,46908
-120.81,46.76,46908
-120.51,46.76,46909
-120.21,46.76,46910
-119.91,46.76,46910
-119.61,46.76,46562
-119.31,46.76,46563
-119.01,46.76,46563
-118.71,46.76,46564
-118.41,46.76,46565
-118.11,46.76,46566
-117.81,46.76,46566
-117.51,46.76,46567
-117.21,46.76,46568
-116.91,46.76,46219
-116.61,46.76,46220
-116.31,46.76,46221
-116.01,46.76,46221
-115.71,46.76,46222
-115.41,46.76,46223
-115.11,46.76,46223
-114.81,46.76,46224
-114.51,46.76,46225
-114.21,46.76,46226
-113.91,46.76,46226
-113.61,46.76,46227
-113.31,46.76,46228
-113.01,46.76,46228
-112.71,46.76,45880
-112.41,46.76,45881
-112.11,46.76,45881
-111.81,46.76,45882
-111.51,46.76,45883
-111.21,46.76,45884
-110.91,46.76,45884
-110.61,46.76,45885
-110.31,46.76,45886
-110.01,46.76,45886
-109.71,46.76,45887
-109.41,46.76,45888
-109.11,46.76,45889
-108.81,46.76,45889
-108.51,46.76,45890
-108.21,46.76,45891
-107.91,46.76,45891
-107.61,46.76,45892
-107.31,46.76,45893
-107.01,46.76,45893
-106.71,46.76,45894
-106.41,46.76,45895
-106.11,46.76,45896
-105.81,46.76,45896
-105.51,46.76,45897
-105.21,46.76,45898
-104.91,46.76,45898
-104.61,46.76,45899
-104.31,46.76,45900
-104.01,46.76,45901
-103.71,46.76,45901
-103.41,46.76,45902
-103.11,46.76,45903
-102.81,46.76,45903
-102.51,46.76,45904
-102.21,46.76,45905
-101.91,46.76,45905
-101.61,46.76,45906
-101.31,46.76,45907
-101.01,46.76,46257
-100.71,46.76,46257
-100.41,46.76,46258
-100.11,46.76,46259
-99.81,46.76,46259
-99.51,46.76,46260
-99.21,46.76,46261
-98.91,46.76,46261
-98.61,46.76,46262
-98.31,46.76,46263
-98.01,46.76,46264
-97.71,46.76,46264
-97.41,46.76,46265
-97.11,46.76,46266
-96.81,46.76,46615
-96.51,46.76,46616
-96.21,46.76,46617
-95.91,46.76,46617
-95.61,46.76,46618
-95.31,46.76,46619
-95.01,46.76,46620
-94.71,46.76,46620
-94.41,46.76,46621
-94.11,46.76,46971
-93.81,46.76,46971
-93.51,46.76,46972
-93.21,46.76,46973
-92.91,46.76,46973
-92.61,46.76,46974
-92.31,46.76,46975
-92.01,46.76,46976
-91.71,46.76,47325
-91.41,46.76,47326
-91.11,46.76,47327
-90.81,46.76,47327
-90.51,46.76,47328
-90.21,46.76,47329
-89.91,46.76,47678
-89.61,46.76,47679
-89.31,46.76,47680
-89.01,46.76,47680
-88.71,46.76,47681
-88.41,46.76,47682
-88.11,46.76,48031
-87.81,46.76,48032
-87.51,46.76,48033
-87.21,46.76,48033
-86.91,46.76,48034
-86.61,46.76,48035
-86.31,46.76,48384
-86.01,46.76,48385
-85.71,46.76,48386
-85.41,46.76,48387
-85.11,46.76,48736
-84.81,46.76,48737
-84.51,46.76,48738
-84.21,46.76,48738
-83.91,46.76,48739
-83.61,46.76,48740
-83.31,46.76,49089
-83.01,46.76,49090
-82.71,46.76,49091
-82.41,46.76,49091
-82.11,46.76,49441
-81.81,46.76,49442
-81.51,46.76,49442
-81.21,46.76,49443
-80.91,46.76,49444
-80.61,46.76,49793
-80.31,46.76,49794
-80.01,46.76,49795
-79.71,46.76,50144
-79.41,46.76,50145
-79.11,46.76,50146
-78.81,46.76,50146
-78.51,46.76,50496
-78.21,46.76,50496
-77.91,46.76,50497
-77.61,46.76,50498
-77.31,46.76,50847
-77.01,46.76,50848
-76.71,46.76,50849
-76.41,46.76,51198
-76.11,46.76,51199
-75.81,46.76,51200
-75.51,46.76,51200
-75.21,46.76,51550
-74.91,46.76,51551
-74.61,46.76,51551
-74.31,46.76,51552
-74.01,46.76,51902
-73.71,46.76,51902
-73.41,46.76,51903
-73.11,46.76,52252
-72.81,46.76,52253
-72.51,46.76,52254
-72.21,46.76,52603
-71.91,46.76,52604
-71.61,46.76,52605
-71.31,46.76,52954
-71.01,46.76,52955
-70.71,46.76,52956
-70.41,46.76,53305
-70.11,46.76,53306
-69.81,46.76,53306
-69.51,46.76,53656
-69.21,46.76,53657
-68.91,46.76,53657
-68.61,46.76,54007
-68.31,46.76,54007
-68.01,46.76,54008
-67.71,46.76,54358
-67.41,46.76,54358
-67.11,46.76,54359
-124.71,47.06,NA
-124.41,47.06,47948
-124.11,47.06,47948
-123.81,47.06,47949
-123.51,47.06,47600
-123.21,47.06,47601
-122.91,47.06,47602
-122.61,47.06,47602
-122.31,47.06,47603
-122.01,47.06,47604
-121.71,47.06,47255
-121.41,47.06,47256
-121.11,47.06,47257
-120.81,47.06,47257
-120.51,47.06,47258
-120.21,47.06,47259
-119.91,47.06,47260
-119.61,47.06,46911
-119.31,47.06,46912
-119.01,47.06,46913
-118.71,47.06,46913
-118.41,47.06,46914
-118.11,47.06,46915
-117.81,47.06,46915
-117.51,47.06,46916
-117.21,47.06,46917
-116.91,47.06,46568
-116.61,47.06,46569
-116.31,47.06,46570
-116.01,47.06,46570
-115.71,47.06,46571
-115.41,47.06,46572
-115.11,47.06,46573
-114.81,47.06,46573
-114.51,47.06,46574
-114.21,47.06,46575
-113.91,47.06,46575
-113.61,47.06,46576
-113.31,47.06,46577
-113.01,47.06,46578
-112.71,47.06,46578
-112.41,47.06,46230
-112.11,47.06,46231
-111.81,47.06,46231
-111.51,47.06,46232
-111.21,47.06,46233
-110.91,47.06,46233
-110.61,47.06,46234
-110.31,47.06,46235
-110.01,47.06,46235
-109.71,47.06,46236
-109.41,47.06,46237
-109.11,47.06,46238
-108.81,47.06,46238
-108.51,47.06,46239
-108.21,47.06,46240
-107.91,47.06,46240
-107.61,47.06,46241
-107.31,47.06,46242
-107.01,47.06,46242
-106.71,47.06,46243
-106.41,47.06,46244
-106.11,47.06,46245
-105.81,47.06,46245
-105.51,47.06,46246
-105.21,47.06,46247
-104.91,47.06,46247
-104.61,47.06,46248
-104.31,47.06,46249
-104.01,47.06,46249
-103.71,47.06,46250
-103.41,47.06,46251
-103.11,47.06,46252
-102.81,47.06,46252
-102.51,47.06,46253
-102.21,47.06,46254
-101.91,47.06,46254
-101.61,47.06,46255
-101.31,47.06,46605
-101.01,47.06,46605
-100.71,47.06,46606
-100.41,47.06,46607
-100.11,47.06,46608
-99.81,47.06,46608
-99.51,47.06,46609
-99.21,47.06,46610
-98.91,47.06,46610
-98.61,47.06,46611
-98.31,47.06,46612
-98.01,47.06,46612
-97.71,47.06,46613
-97.41,47.06,46614
-97.11,47.06,46615
-96.81,47.06,46964
-96.51,47.06,46965
-96.21,47.06,46966
-95.91,47.06,46966
-95.61,47.06,46967
-95.31,47.06,46968
-95.01,47.06,46968
-94.71,47.06,46969
-94.41,47.06,46970
-94.11,47.06,47319
-93.81,47.06,47320
-93.51,47.06,47321
-93.21,47.06,47322
-92.91,47.06,47322
-92.61,47.06,47323
-92.31,47.06,47324
-92.01,47.06,47673
-91.71,47.06,47674
-91.41,47.06,47675
-91.11,47.06,47675
-90.81,47.06,47676
-90.51,47.06,47677
-90.21,47.06,47677
-89.91,47.06,48027
-89.61,47.06,48028
-89.31,47.06,48028
-89.01,47.06,48029
-88.71,47.06,48030
-88.41,47.06,48031
-88.11,47.06,48380
-87.81,47.06,48381
-87.51,47.06,48382
-87.21,47.06,48382
-86.91,47.06,48383
-86.61,47.06,48384
-86.31,47.06,48733
-86.01,47.06,48734
-85.71,47.06,48735
-85.41,47.06,48735
-85.11,47.06,48736
-84.81,47.06,49086
-84.51,47.06,49086
-84.21,47.06,49087
-83.91,47.06,49088
-83.61,47.06,49437
-83.31,47.06,49438
-83.01,47.06,49439
-82.71,47.06,49439
-82.41,47.06,49440
-82.11,47.06,49441
-81.81,47.06,49790
-81.51,47.06,49791
-81.21,47.06,49792
-80.91,47.06,50141
-80.61,47.06,50142
-80.31,47.06,50143
-80.01,47.06,50143
-79.71,47.06,50144
-79.41,47.06,50493
-79.11,47.06,50494
-78.81,47.06,50495
-78.51,47.06,50844
-78.21,47.06,50845
-77.91,47.06,50846
-77.61,47.06,50846
-77.31,47.06,51196
-77.01,47.06,51197
-76.71,47.06,51197
-76.41,47.06,51198
-76.11,47.06,51548
-75.81,47.06,51548
-75.51,47.06,51549
-75.21,47.06,51550
-74.91,47.06,51899
-74.61,47.06,51900
-74.31,47.06,51901
-74.01,47.06,52250
-73.71,47.06,52251
-73.41,47.06,52251
-73.11,47.06,52601
-72.81,47.06,52602
-72.51,47.06,52602
-72.21,47.06,52952
-71.91,47.06,52953
-71.61,47.06,52953
-71.31,47.06,52954
-71.01,47.06,53303
-70.71,47.06,53304
-70.41,47.06,53305
-70.11,47.06,53654
-69.81,47.06,53655
-69.51,47.06,54004
-69.21,47.06,54005
-68.91,47.06,54006
-68.61,47.06,54355
-68.31,47.06,54356
-68.01,47.06,54357
-67.71,47.06,54706
-67.41,47.06,54707
-67.11,47.06,54707
-124.71,47.36,NA
-124.41,47.36,48297
-124.11,47.36,48297
-123.81,47.36,47949
-123.51,47.36,47949
-123.21,47.36,47950
-122.91,47.36,47951
-122.61,47.36,47952
-122.31,47.36,47952
-122.01,47.36,47953
-121.71,47.36,47605
-121.41,47.36,47605
-121.11,47.36,47606
-120.81,47.36,47607
-120.51,47.36,47607
-120.21,47.36,47608
-119.91,47.36,47609
-119.61,47.36,47260
-119.31,47.36,47261
-119.01,47.36,47262
-118.71,47.36,47262
-118.41,47.36,47263
-118.11,47.36,47264
-117.81,47.36,47265
-117.51,47.36,47265
-117.21,47.36,47266
-116.91,47.36,47267
-116.61,47.36,46918
-116.31,47.36,46919
-116.01,47.36,46920
-115.71,47.36,46920
-115.41,47.36,46921
-115.11,47.36,46922
-114.81,47.36,46922
-114.51,47.36,46923
-114.21,47.36,46924
-113.91,47.36,46924
-113.61,47.36,46925
-113.31,47.36,46926
-113.01,47.36,46927
-112.71,47.36,46927
-112.41,47.36,46579
-112.11,47.36,46580
-111.81,47.36,46580
-111.51,47.36,46581
-111.21,47.36,46582
-110.91,47.36,46582
-110.61,47.36,46583
-110.31,47.36,46584
-110.01,47.36,46585
-109.71,47.36,46585
-109.41,47.36,46586
-109.11,47.36,46587
-108.81,47.36,46587
-108.51,47.36,46588
-108.21,47.36,46589
-107.91,47.36,46589
-107.61,47.36,46590
-107.31,47.36,46591
-107.01,47.36,46591
-106.71,47.36,46592
-106.41,47.36,46593
-106.11,47.36,46594
-105.81,47.36,46594
-105.51,47.36,46595
-105.21,47.36,46596
-104.91,47.36,46596
-104.61,47.36,46597
-104.31,47.36,46598
-104.01,47.36,46598
-103.71,47.36,46599
-103.41,47.36,46600
-103.11,47.36,46601
-102.81,47.36,46601
-102.51,47.36,46602
-102.21,47.36,46603
-101.91,47.36,46603
-101.61,47.36,46604
-101.31,47.36,46954
-101.01,47.36,46954
-100.71,47.36,46955
-100.41,47.36,46956
-100.11,47.36,46956
-99.81,47.36,46957
-99.51,47.36,46958
-99.21,47.36,46959
-98.91,47.36,46959
-98.61,47.36,46960
-98.31,47.36,46961
-98.01,47.36,46961
-97.71,47.36,46962
-97.41,47.36,46963
-97.11,47.36,47312
-96.81,47.36,47313
-96.51,47.36,47314
-96.21,47.36,47314
-95.91,47.36,47315
-95.61,47.36,47316
-95.31,47.36,47317
-95.01,47.36,47317
-94.71,47.36,47318
-94.41,47.36,47319
-94.11,47.36,47668
-93.81,47.36,47669
-93.51,47.36,47670
-93.21,47.36,47670
-92.91,47.36,47671
-92.61,47.36,47672
-92.31,47.36,47672
-92.01,47.36,48022
-91.71,47.36,48023
-91.41,47.36,48023
-91.11,47.36,48024
-90.81,47.36,48025
-90.51,47.36,48026
-90.21,47.36,48026
-89.91,47.36,48376
-89.61,47.36,48377
-89.31,47.36,48377
-89.01,47.36,48378
-88.71,47.36,48379
-88.41,47.36,48379
-88.11,47.36,48729
-87.81,47.36,48730
-87.51,47.36,48730
-87.21,47.36,48731
-86.91,47.36,48732
-86.61,47.36,49081
